National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2020-2021 school year,,,,,,,,,,,,,,,,,,,,,,
The file contains (3531) records based on your search.,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
NOTE: SY 2020-21 geographical data are not available currently.,,,,,,,,,,,,,,,,,,,,,,
[ † ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,
[ – ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,
[ ‡ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""Ohio""",,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
390437300269,OH-043737-008789,3904373,OH-043737,02,05,Driscoll Elementary School,Centerville City,5767 Marshall Rd,Dayton,OH,45429,6024,(937)434-0562,No,–,Yes,No,233.00000,16.94000,13.8000000,–,–
390470202752,OH-047027-064758,3904702,OH-047027,09,12,Dublin Coffman High School,Dublin City,6780 Coffman Rd,Dublin,OH,43017,1007,(614)764-5900,No,–,Yes,No,1938.00000,98.50000,19.7000000,–,–
390470204614,OH-047027-146928,3904702,OH-047027,09,12,Dublin Jerome High School,Dublin City,8300 Hyland Croy Rd,Dublin,OH,43016,7016,(614)873-7377,No,–,No,†,1809.00000,82.00000,22.1000000,–,–
390162806028,OH-019227-019227,3901628,OH-019227,KG,08,Dublin Preparatory Academy dba Northside Preparatory Academy,Dublin Preparatory Academy dba Northside Preparatory Academy,4750 WINTON RD,CINCINNATI,OH,45232,1501,(513)541-2276,Yes,–,No,†,308.00000,17.75000,17.4000000,–,–
390470200666,OH-047027-120485,3904702,OH-047027,09,12,Dublin Scioto High School,Dublin City,4000 Hard Rd,Dublin,OH,43016,8349,(614)717-2464,No,–,Yes,No,1373.00000,69.60000,19.7000000,–,–
390437100243,OH-043711-008805,3904371,OH-043711,PK,02,Dueber Elementary School,Canton City,815 Dueber Ave SW,Canton,OH,44706,1214,(330)580-3517,No,–,Yes,Yes,239.00000,17.20000,13.9000000,–,–
390438400785,OH-043844-008821,3904384,OH-043844,09,12,Dunbar Early College High School,Dayton City,1400 Albritton Dr,Dayton,OH,45408,2480,(937)542-6760,No,–,Yes,Yes,546.00000,36.00000,15.2000000,–,–
390488403422,OH-048843-008839,3904884,OH-048843,PK,05,Duncan Falls Elementary School,Franklin Local,PO Box 398,Duncan Falls,OH,43734,0398,(740)674-5211,No,–,Yes,Yes,695.00000,42.25000,16.4000000,–,–
390502703892,OH-050278-008854,3905027,OH-050278,KG,06,Dundee Elementary School,Garaway Local,PO Box 145,Dundee,OH,44624,0145,(330)852-2022,No,–,No,†,159.00000,6.00000,26.5000000,–,–
390469702724,OH-046979-008888,3904697,OH-046979,KG,05,Dunloe Elementary School,Groveport Madison Local,3200 Dunloe Rd,Columbus,OH,43232,5969,(614)833-2008,No,–,Yes,Yes,361.00000,19.00000,19.0000000,–,–
390481303121,OH-048132-008896,3904813,OH-048132,05,08,Durling Middle School,Clearview Local,100 N Ridge Rd W,Lorain,OH,44053,3751,(440)233-6869,No,–,Yes,Yes,507.00000,28.00000,18.1000000,–,–
390438000622,OH-043802-008912,3904380,OH-043802,PK,05,Duxberry Park Alternative Elementary School,Columbus City School District,1779 E Maynard Ave,Columbus,OH,43219,1080,(614)365-6023,No,–,Yes,Yes,183.00000,15.00000,12.2000000,–,–
390507004035,OH-050708-008920,3905070,OH-050708,KG,06,E A Powell Elementary School,North Baltimore Local,500 N Main St,North Baltimore,OH,45872,1139,(419)257-2124,No,–,Yes,Yes,368.00000,23.45000,15.7000000,–,–
390501903870,OH-050195-002980,3905019,OH-050195,PK,04,E J Blott Elementary School,Liberty Local,4115 Shady Rd,Youngstown,OH,44505,1352,(330)759-1053,No,–,Yes,Yes,484.00000,29.50000,16.4000000,–,–
390145405664,OH-012627-012627,3901454,OH-012627,KG,05,Eagle Elementary of Akron,Eagle Elementary of Akron,1338 Virginia Ave,Akron,OH,44306,3603,(330)773-1100,Yes,–,Yes,Yes,136.00000,9.00000,15.1000000,–,–
390064705347,OH-008289-008289,3900647,OH-008289,09,12,Eagle Learning Center,Eagle Learning Center,3220 Navarre Ave,Oregon,OH,43616,2631,(419)720-2003,Yes,–,No,†,47.00000,4.00000,11.8000000,–,–
390438004315,OH-043802-009233,3904380,OH-043802,PK,05,Eakin Elementary School,Columbus City School District,3774 Eakin Rd,Columbus,OH,43228,3008,(614)365-5928,No,–,Yes,Yes,247.00000,15.00000,16.5000000,–,–
390470206055,OH-047027-019019,3904702,OH-047027,PK,PK,Early Childhood Center,Dublin City,7030 COFFMAN RD,DUBLIN,OH,43017,1068,(614)764-5913,No,–,No,†,142.00000,7.00000,20.3000000,–,–
390442001136,OH-044206-034926,3904420,OH-044206,PK,PK,Early Childhood Center 1,Lancaster City,425 Whittier Dr N,Lancaster,OH,43130,1443,(740)687-7340,No,–,No,†,63.00000,6.00000,10.5000000,–,–
390442005905,OH-044206-016928,3904420,OH-044206,PK,PK,Early Childhood Center 2,Lancaster City,1450 Marietta Rd,Lancaster,OH,43130,8734,(740)687-7354,No,–,No,†,71.00000,4.00000,17.8000000,–,–
390438005934,OH-043802-013903,3904380,OH-043802,PK,PK,Early Childhood Education and Family Center,Columbus City School District,2879 Johnstown Rd,Columbus,OH,43219,1719,(614)365-5000,No,–,No,†,0.00000,0.00000,†,–,–
390438006036,OH-043802-019325,3904380,OH-043802,PK,PK,Early Childhood Education King Center,Columbus City School District,867 MOUNT VERNON AVE,COLUMBUS,OH,43203,1411,(614)258-2300,No,–,No,†,0.00000,0.00000,†,–,–
390063805183,OH-000912-000912,3900638,OH-000912,09,12,Early College Academy,Early College Academy,345 E 5th Ave,Columbus,OH,43201,2819,(614)298-4742,Yes,–,Yes,Yes,146.00000,7.50000,19.5000000,–,–
390450405682,OH-045047-012521,3904504,OH-045047,PK,PK,Early Learning Center,Westerville City,936 Eastwind Dr Ste 200,Westerville,OH,43081,3319,(614)797-5700,No,–,No,†,106.00000,10.00000,10.6000000,–,–
390448405639,OH-044842-007981,3904484,OH-044842,PK,PK,Early Learning Preschool,Strongsville City,19543 Lunn Rd,Strongsville,OH,44149,4915,(440)572-7046,No,–,No,†,84.00000,6.80000,12.4000000,–,–
390434805502,OH-043489-126086,3904348,OH-043489,PK,PK,Early Learning Program,Akron City,1199 V Odom Blvd,Akron,OH,44307,1048,(330)761-1661,No,–,No,†,0.00000,0.00000,†,–,–
390152605779,OH-014187-014187,3901526,OH-014187,KG,08,East Academy,East Academy,15720 Kipling Ave,Cleveland,OH,44110,3105,(216)383-1214,Yes,–,Yes,Yes,286.00000,37.00000,7.7000000,–,–
390158405877,OH-015713-015713,3901584,OH-015713,KG,08,East Branch Preparatory AcademydbaWright Preparatory Academy,East Branch Preparatory AcademydbaWright Preparatory Academy,1500 Superior Ave NE,Canton,OH,44705,1956,(234)207-5455,Yes,–,Yes,Yes,151.00000,33.00000,4.6000000,–,–
390056405056,OH-000938-000938,3900564,OH-000938,KG,08,East Bridge Academy of Excellence,East Bridge Academy of Excellence,4795 EVANSWOOD DR,Columbus,OH,43229,3101,(614)987-2345,Yes,–,Yes,Yes,173.00000,12.00000,14.4000000,–,–
390449001783,OH-044909-068478,3904490,OH-044909,PK,08,East Broadway Elementary School,Toledo City,1755 E Broadway St,Toledo,OH,43605,3818,(419)671-7200,No,–,Yes,Yes,433.00000,33.00000,13.1000000,–,–
390499103745,OH-049916-008953,3904991,OH-049916,PK,05,East Canton Elementary School,Osnaburg Local,310 Browning Ct N,East Canton,OH,44730,1248,(330)488-0392,No,–,Yes,Yes,401.00000,21.48000,18.7000000,–,–
390499103746,OH-049916-008961,3904991,OH-049916,09,12,East Canton High School,Osnaburg Local,310 Browning Ct N,East Canton,OH,44730,1248,(330)488-0316,No,–,Yes,No,280.00000,16.01000,17.5000000,–,–
390499100341,OH-049916-117879,3904991,OH-049916,06,08,East Canton Middle School,Osnaburg Local,310 Browning Ct N,East Canton,OH,44730,1248,(330)488-0316,No,–,Yes,Yes,197.00000,9.63000,20.5000000,–,–
390437800453,OH-043786-008987,3904378,OH-043786,PK,09,East Clark,Cleveland Municipal,885 E 146th St,Cleveland,OH,44110,3701,(216)838-0650,No,–,Yes,Yes,214.00000,17.00000,12.6000000,–,–
390464002543,OH-046409-008995,3904640,OH-046409,09,12,East Clinton High School,East Clinton Local,174 Larrick Rd,Sabina,OH,45169,,(937)584-2474,No,–,Yes,Yes,381.00000,17.00000,22.4000000,–,–
390464000822,OH-046409-124867,3904640,OH-046409,06,08,East Clinton Junior High School,East Clinton Local,174 Larrick Rd,Sabina,OH,45169,0019,(937)584-9267,No,–,Yes,Yes,270.00000,17.00000,15.9000000,–,–
390438000625,OH-043802-009001,3904380,OH-043802,PK,05,East Columbus Elementary School,Columbus City School District,3100 E. 7th Ave,Columbus,OH,43219,,(614)365-6147,No,–,Yes,Yes,377.00000,18.00000,20.9000000,–,–
390434800106,OH-043489-009498,3904348,OH-043489,07,12,East Community Learning Center,Akron City,80 Brittain Rd,Akron,OH,44305,4222,(330)761-7920,No,–,Yes,Yes,1063.00000,75.80000,14.0000000,–,–
390487705954,OH-048777-015105,3904877,OH-048777,PK,PK,East Elementary Annex,Morgan Local,4259 N State Route 376 NW,McConnelsville,OH,43756,9145,(740)962-2782,No,–,No,†,0.00000,0.00000,†,–,–
391002404389,OH-045625-008946,3910024,OH-045625,KG,05,East Elementary School,Upper Sandusky Exempted Village,401 N 3rd St,Upper Sandusky,OH,43351,1105,(419)294-2396,No,–,No,†,117.00000,7.22000,16.2000000,–,–
390435200100,OH-043521-009431,3904352,OH-043521,KG,06,East Elementary School,Athens City,3 Wallace Dr,Athens,OH,45701,1926,(740)593-6901,No,–,No,†,446.00000,32.50000,13.7000000,–,–
390438900858,OH-043893-009274,3904389,OH-043893,02,03,East Elementary School,Dover City,325 Betscher Ave,Dover,OH,44622,1345,(330)364-7114,No,–,Yes,Yes,387.00000,18.00000,21.5000000,–,–
390444801398,OH-044487-009241,3904448,OH-044487,PK,01,East Elementary School,New Philadelphia City,470 Fair Ave NE,New Philadelphia,OH,44663,2959,(330)364-0715,No,–,Yes,Yes,220.00000,14.19000,15.5000000,–,–
390455402269,OH-045542-009464,3904554,OH-045542,KG,01,East Elementary School,Newcomerstown Exempted Village,137 S College St,Newcomerstown,OH,43832,1268,(740)498-6601,No,–,Yes,Yes,134.00000,5.00000,26.8000000,–,–
391001201353,OH-044420-009258,3910012,OH-044420,PK,05,East Elementary School,Mount Vernon City,714 E Vine St,Mount Vernon,OH,43050,3651,(740)393-5985,No,–,Yes,Yes,242.00000,12.00000,20.2000000,–,–
390487704644,OH-048777-142166,3904877,OH-048777,PK,06,East Elementary School,Morgan Local,4265 N State Route 376 NW,Mc Connelsville,OH,43756,9145,(740)962-3361,No,–,Yes,Yes,294.00000,21.00000,14.0000000,–,–
390451104288,OH-045112-009027,3904511,OH-045112,PK,PK,East End Elementary School,Wilmington City,769 Rombach Ave,Wilmington,OH,45177,1933,(937)382-2443,No,–,Yes,Yes,70.00000,7.20000,9.7000000,–,–
390448005965,OH-044800-017307,3904480,OH-044800,KG,04,East Franklin Elementary School,South-Western City,1955 Richmond Rd,Columbus,OH,43223,3215,(614)801-8100,No,–,Yes,Yes,204.00000,11.77000,17.3000000,–,–
390448201710,OH-044826-032433,3904482,OH-044826,PK,04,East Garfield Elementary School,Steubenville City,936 N 5th St,Steubenville,OH,43952,1812,(740)282-5112,No,–,Yes,Yes,336.00000,19.50000,17.2000000,–,–
390438000624,OH-043802-009514,3904380,OH-043802,09,12,East High School,Columbus City School District,1500 E Broad St,Columbus,OH,43205,1506,(614)365-6096,No,–,Yes,Yes,450.00000,30.00000,15.0000000,–,–
390451602082,OH-045161-031138,3904516,OH-045161,02,12,East High School,Youngstown City,474 Bennington Ave,Youngstown,OH,44505,3508,(330)744-6900,No,–,Yes,Yes,584.00000,29.00000,20.1000000,–,–
391001305458,OH-047845-009871,3910013,OH-047845,KG,06,East Knox Elementary School,East Knox Local,23081 Coshocton Rd,Howard,OH,43028,9260,(740)599-7000,No,–,Yes,Yes,515.00000,26.00000,19.8000000,–,–
391001303010,OH-047845-009043,3910013,OH-047845,07,12,East Knox Junior/Senior High School,East Knox Local,23227 Coshocton Rd,Howard,OH,43028,9362,(740)599-7000,No,–,No,†,415.00000,24.61000,16.9000000,–,–
390438000626,OH-043802-009076,3904380,OH-043802,PK,05,East Linden Elementary School,Columbus City School District,2505 Brentnell Ave,Columbus,OH,43211,1991,(614)365-5459,No,–,Yes,Yes,323.00000,20.00000,16.2000000,–,–
390439100870,OH-043919-009084,3904391,OH-043919,09,12,East Liverpool High School,East Liverpool City,100 Maine Blvd,East Liverpool,OH,43920,1936,(330)386-8750,No,–,Yes,Yes,557.00000,43.00000,13.0000000,–,–
390439100872,OH-043919-040733,3904391,OH-043919,06,08,East Liverpool Junior High,East Liverpool City,100 Maine Blvd,East Liverpool,OH,43920,1936,(330)386-8750,No,–,Yes,Yes,341.00000,16.00000,21.3000000,–,–
390488303415,OH-048835-067835,3904883,OH-048835,05,08,East Muskingum Middle School,East Muskingum Local,13120 John Glenn School Rd,New Concord,OH,43762,9762,(740)826-7631,No,–,Yes,No,536.00000,25.46000,21.1000000,–,–
390439200876,OH-043927-004838,3904392,OH-043927,PK,04,East Palestine Elementary School,East Palestine City,195 W Grant St,East Palestine,OH,44413,1605,(330)426-3638,No,–,Yes,Yes,397.00000,21.00000,18.9000000,–,–
390439200878,OH-043927-009134,3904392,OH-043927,09,12,East Palestine High School,East Palestine City,360 W Grant St,East Palestine,OH,44413,1664,(330)426-9401,No,–,Yes,Yes,290.00000,20.00000,14.5000000,–,–
390439200879,OH-043927-038844,3904392,OH-043927,05,08,East Palestine Middle School,East Palestine City,320 W Grant St,East Palestine,OH,44413,1664,(330)426-9451,No,–,Yes,Yes,306.00000,16.00000,19.1000000,–,–
391002701539,OH-044669-015198,3910027,OH-044669,PK,06,East Portsmouth Elementary,Portsmouth City,5929 Harding Ave,Sciotoville,OH,45662,5453,(740)776-6444,No,–,Yes,Yes,148.00000,11.00000,13.5000000,–,–
390155405766,OH-014147-014147,3901554,OH-014147,KG,08,East Preparatory Academy,East Preparatory Academy,4129 Superior Ave,Cleveland,OH,44103,1129,(216)539-0595,Yes,–,Yes,Yes,207.00000,10.00000,20.7000000,–,–
390437800456,OH-043786-009555,3904378,OH-043786,09,12,East Technical High School,Cleveland Municipal,2439 E 55th St,Cleveland,OH,44104,1501,(216)838-1000,No,–,Yes,Yes,620.00000,36.00000,17.2000000,–,–
390500200199,OH-050021-114090,3905002,OH-050021,03,05,East Woods Elementary School,Hudson City,77 N OVIATT ST,Hudson,OH,44236,3152,(330)653-1256,No,–,Yes,No,992.00000,56.70000,17.5000000,–,–
390485101428,OH-048512-135046,3904851,OH-048512,KG,08,Eastern Elementary School,Eastern Local,38850 State Route 7,Reedsville,OH,45772,9724,(740)985-3304,No,–,Yes,Yes,545.00000,33.00000,16.5000000,–,–
390494303588,OH-049437-064626,3904943,OH-049437,04,07,Eastern Elementary School,Lexington Local,155 Castor Rd,Lexington,OH,44904,9325,(419)884-3610,No,–,Yes,No,449.00000,26.90000,16.7000000,–,–
390439400889,OH-043943-010751,3904394,OH-043943,06,08,Eastern Heights Middle School,Elyria City Schools,528 Garford Ave,Elyria,OH,44035,6410,(440)284-8015,No,–,Yes,Yes,495.00000,36.00000,13.8000000,–,–
390485103279,OH-048512-009571,3904851,OH-048512,09,12,Eastern High School,Eastern Local,38900 State Route 7,Reedsville,OH,45772,9724,(740)985-3329,No,–,Yes,Yes,207.00000,13.00000,15.9000000,–,–
390491203499,OH-049122-009589,3904912,OH-049122,09,12,Eastern High School,Eastern Local School District,1170 Tile Mill Rd,Beaver,OH,45613,9435,(740)226-2231,No,–,Yes,Yes,196.00000,15.00000,13.1000000,–,–
390460302411,OH-046037-010769,3904603,OH-046037,09,12,Eastern High School,Eastern Local School District,11557 US Highway 62,Winchester,OH,45697,9690,(937)695-9913,No,–,No,†,332.00000,19.75000,16.8000000,–,–
390491204652,OH-049122-146399,3904912,OH-049122,03,05,Eastern Intermediate Elementary School,Eastern Local School District,1170 Tile Mill Rd,Beaver,OH,45613,9435,(740)226-6402,No,–,Yes,Yes,165.00000,11.00000,15.0000000,–,–
390491204653,OH-049122-146407,3904912,OH-049122,06,08,Eastern Middle School,Eastern Local School District,1170 Tile Mill Rd,Beaver,OH,45613,9435,(740)226-1544,No,–,Yes,Yes,209.00000,14.00000,14.9000000,–,–
390460300797,OH-046037-124222,3904603,OH-046037,06,09,Eastern MS,Eastern Local School District,11519 US Highway 62,Winchester,OH,45697,9690,(937)695-1249,No,–,Yes,Yes,291.00000,17.35000,16.8000000,–,–
390491204651,OH-049122-146381,3904912,OH-049122,PK,02,Eastern Primary Elementary School,Eastern Local School District,1170 Tile Mill Rd,Beaver,OH,45613,9435,(740)226-6402,No,–,Yes,Yes,215.00000,15.00000,14.3000000,–,–
390438005270,OH-043802-000435,3904380,OH-043802,PK,05,Eastgate Elementary School,Columbus City School District,1925 Stratford Way,Columbus,OH,43219,2946,(614)365-6132,No,–,Yes,Yes,256.00000,17.00000,15.1000000,–,–
390438000628,OH-043802-009613,3904380,OH-043802,PK,05,Easthaven Elementary School,Columbus City School District,2360 Garnet Pl,Columbus,OH,43232,3905,(614)365-6149,No,–,Yes,Yes,451.00000,23.00000,19.6000000,–,–
390451001996,OH-045104-009621,3904510,OH-045104,06,08,Eastlake Middle School,Willoughby-Eastlake City,35972 Lake Shore Blvd,Eastlake,OH,44095,1546,(440)942-5696,No,–,Yes,Yes,388.00000,26.67000,14.5000000,–,–
390510004062,OH-051003-009639,3905100,OH-051003,09,12,Eastland Career Center,Eastland-Fairfield Career & Technical Schools,4465 S Hamilton Rd,Groveport,OH,43125,9333,(614)836-5725,No,–,No,†,0.00000,71.67000,†,–,–
390155005772,OH-014090-014090,3901550,OH-014090,KG,10,Eastland Preparatory Academy,Eastland Preparatory Academy,2741 S Hamilton Rd,Columbus,OH,43232,3374,(614)547-4493,Yes,–,Yes,Yes,367.00000,27.45000,13.4000000,–,–
390438400786,OH-043844-009647,3904384,OH-043844,PK,07,Eastmont Elementary School,Dayton City,1480 Edendale Rd,Dayton,OH,45432,3634,(937)542-4490,No,–,Yes,Yes,360.00000,33.00000,10.9000000,–,–
390438002560,OH-043802-138198,3904380,OH-043802,09,12,Eastmoor Academy,Columbus City School District,417 S Weyant Ave,Columbus,OH,43213,2279,(614)365-6158,No,–,Yes,Yes,736.00000,41.00000,18.0000000,–,–
390494503594,OH-049452-009704,3904945,OH-049452,KG,04,Eastview Elementary School,Madison Local,1262 Eastview Dr,Mansfield,OH,44905,1632,(419)589-7335,No,–,Yes,Yes,236.00000,17.00000,13.9000000,–,–
390481203114,OH-048124-009712,3904812,OH-048124,KG,04,Eastview Elementary School,Avon Lake City,230 Lear Rd,Avon Lake,OH,44012,1932,(440)933-6283,No,–,No,†,404.00000,24.40000,16.6000000,–,–
390445901470,OH-044594-009738,3904459,OH-044594,PK,02,Eastwood Elementary School,Oberlin City Schools,198 E College St,Oberlin,OH,44074,1771,(440)775-3473,No,–,Yes,Yes,178.00000,16.19000,11.0000000,–,–
390506704022,OH-050674-021725,3905067,OH-050674,PK,05,Eastwood Elementary School,Eastwood Local,4700 Sugar Ridge Rd,Pemberville,OH,43450,9752,(419)287-3200,No,–,Yes,No,656.00000,31.00000,21.2000000,–,–
390450005621,OH-045005-012392,3904500,OH-045005,03,05,Eastwood Elementary School,Warrensville Heights City,4050 Eastwood Ln,Warrensville,OH,44122,7038,(216)336-6546,No,–,Yes,Yes,255.00000,17.00000,15.0000000,–,–
390506704020,OH-050674-009779,3905067,OH-050674,09,12,Eastwood I High School,Eastwood Local,4900 Sugar Ridge Rd,Pemberville,OH,43450,9626,(419)833-3611,No,–,No,†,424.00000,23.00000,18.4000000,–,–
390506700345,OH-050674-061499,3905067,OH-050674,06,08,Eastwood Middle School,Eastwood Local,4800 Sugar Ridge Rd,Pemberville,OH,43450,9626,(419)833-6011,No,–,Yes,No,342.00000,22.75000,15.0000000,–,–
390439300884,OH-043935-009803,3904393,OH-043935,09,12,Eaton High School,Eaton Community City,600 Hillcrest Dr,Eaton,OH,45320,8501,(937)456-1141,No,–,No,†,509.00000,35.00000,14.5000000,–,–
390439300883,OH-043935-008557,3904393,OH-043935,06,08,Eaton Middle School,Eaton Community City,602 Hillcrest Dr,Eaton,OH,45320,8501,(937)456-2286,No,–,Yes,No,465.00000,28.00000,16.6000000,–,–
390448301712,OH-044834-009829,3904483,OH-044834,KG,04,Echo Hills Elementary School,Stow-Munroe Falls City School District,4405 Stow Rd,Stow,OH,44224,1844,(330)689-5450,No,–,Yes,No,320.00000,22.00000,14.5000000,–,–
390438004318,OH-043802-018879,3904380,OH-043802,PK,07,Ecole Kenwood French Immersion,Columbus City School District,3770 Shattuck Ave,Columbus,OH,43220,4179,(614)365-5502,No,–,Yes,Yes,453.00000,24.00000,18.9000000,–,–
390003302834,OH-133538-133538,3900033,OH-133538,KG,05,Edge Academy The,Edge Academy The,92 N Union St,Akron,OH,44304,1347,(330)535-4581,Yes,–,Yes,Yes,198.00000,11.20000,17.7000000,–,–
390506104006,OH-050617-009886,3905061,OH-050617,KG,06,Edgerton Elementary School,Edgerton Local,111 E River St,Edgerton,OH,43517,9623,(419)298-2332,No,–,Yes,No,259.00000,16.58000,15.6000000,–,–
390506104007,OH-050617-009894,3905061,OH-050617,07,12,Edgerton High School,Edgerton Local,111 E River St,Edgerton,OH,43517,9623,(419)298-2331,No,–,No,†,285.00000,16.67000,17.1000000,–,–
390449001784,OH-044909-009902,3904490,OH-044909,KG,08,Edgewater Elementary School,Toledo City,5549 Edgewater Dr,Toledo,OH,43611,2498,(419)671-6750,No,–,Yes,Yes,176.00000,14.00000,12.6000000,–,–
390460902423,OH-046094-002923,3904609,OH-046094,02,05,Edgewood Elementary School,Edgewood City,3440 Busenbark Rd,Trenton,OH,45067,7612,(513)867-7430,No,–,Yes,Yes,818.00000,40.00000,20.5000000,–,–
390454702229,OH-045476-009928,3904547,OH-045476,KG,04,Edgewood Elementary School,Marysville Exempted Village,203 Grove St,Marysville,OH,43040,1318,(937)642-7801,No,–,Yes,No,310.00000,19.00000,16.3000000,–,–
390460902424,OH-046094-037481,3904609,OH-046094,08,12,Edgewood High School,Edgewood City,3045 Busenbark Rd,Trenton,OH,45067,7611,(513)867-6300,No,–,Yes,No,1168.00000,48.00000,24.3000000,–,–
390458502358,OH-045856-009936,3904585,OH-045856,09,12,Edgewood High School,Buckeye Local,2428 Blake Rd,Ashtabula,OH,44004,4548,(440)997-5301,No,–,Yes,Yes,506.00000,26.50000,19.1000000,–,–
390460900294,OH-046094-117382,3904609,OH-046094,06,08,Edgewood Middle School,Edgewood City,5005 Oxford State Rd,Trenton,OH,45067,9778,(513)867-7425,No,–,Yes,Yes,896.00000,42.00000,21.3000000,–,–
391003202025,OH-045120-009910,3910032,OH-045120,05,07,Edgewood Middle School,Wooster City,2695 Graustark Path,Wooster,OH,44691,1607,(330)345-6475,No,–,Yes,Yes,737.00000,40.40000,18.2000000,–,–
390435000077,OH-043505-010025,3904350,OH-043505,KG,03,Edison Elementary School,Ashland City,1202 Masters Ave,Ashland,OH,44805,1116,(419)289-7965,No,–,Yes,Yes,435.00000,19.14000,22.7000000,–,–
390438400787,OH-043844-010033,3904384,OH-043844,PK,09,Edison Elementary School,Dayton City,228 N Broadway St,Dayton,OH,45402,6610,(937)542-4540,No,–,Yes,Yes,423.00000,31.00000,13.6000000,–,–
390451001997,OH-045104-009985,3904510,OH-045104,KG,05,Edison Elementary School,Willoughby-Eastlake City,5288 Karen Isle Dr,Willoughby,OH,44094,4376,(440)942-2099,No,–,Yes,No,586.00000,37.60000,15.6000000,–,–
390467802654,OH-046789-024679,3904678,OH-046789,PK,03,Edison Elementary School (formerly Milan Elem),Edison Local (formerly Berlin-Milan),140 Main St S,Milan,OH,44846,9735,(419)499-2471,No,–,Yes,Yes,468.00000,29.14000,16.1000000,–,–
390467802653,OH-046789-010041,3904678,OH-046789,09,12,Edison High School,Edison Local (formerly Berlin-Milan),2603 State Route 113 E,Milan,OH,44846,9420,(419)499-4652,No,–,No,†,431.00000,23.89000,18.0000000,–,–
390477902988,OH-047795-018218,3904779,OH-047795,09,12,Edison High School,Edison Local,9890 State Route 152,Richmond,OH,43944,7826,(740)765-4313,No,–,Yes,Yes,421.00000,20.85000,20.2000000,–,–
390440701014,OH-044073-037051,3904407,OH-044073,04,05,Edison Intermediate,Grandview Heights Schools,1240 Oakland Ave,Columbus,OH,43212,3317,(614)485-4100,No,–,Yes,No,161.00000,11.00000,14.6000000,–,–
390477902993,OH-047795-035493,3904779,OH-047795,07,08,Edison Jr. High School,Edison Local,9890 State Route 152,Richmond,OH,43944,7826,(740)765-4313,No,–,Yes,Yes,241.00000,12.40000,19.4000000,–,–
390499203747,OH-049924-010058,3904992,OH-049924,06,08,Edison Middle School,Perry Local,4201 13th St SW,Massillon,OH,44646,3447,(330)478-6167,No,–,Yes,Yes,732.00000,43.68000,16.8000000,–,–
390467802652,OH-046789-002485,3904678,OH-046789,04,08,Edison Middle School (formerly Berlin-Milan Middle School),Edison Local (formerly Berlin-Milan),20 Center St,Berlin Heights,OH,44814,9603,(419)588-2078,No,–,Yes,Yes,537.00000,34.28000,15.7000000,–,–
390506204010,OH-050625-010108,3905062,OH-050625,PK,06,Edon Elementary School,Edon Northwest Local,802 W Indiana St,Edon,OH,43518,9627,(419)272-3213,No,–,Yes,Yes,262.00000,17.76000,14.8000000,–,–
390506204009,OH-050625-010090,3905062,OH-050625,07,12,Edon High School,Edon Northwest Local,802 W Indiana St,Edon,OH,43518,9627,(419)272-3113,No,–,Yes,No,208.00000,12.42000,16.7000000,–,–
390043404993,OH-000779-000779,3900434,OH-000779,KG,06,Educational Academy for Boys & Girls,Educational Academy for Boys & Girls,1500 W 3rd Ave,Columbus,OH,43212,2843,(614)351-1774,Yes,–,Yes,Yes,141.00000,6.00000,23.5000000,–,–
390448601738,OH-044867-036657,3904486,OH-044867,05,06,Edwin H Greene Intermediate Middle School,Sycamore Community City,5200 Aldine Dr,Cincinnati,OH,45242,6214,(513)686-1750,No,–,Yes,No,805.00000,50.81000,15.8000000,–,–
390438400826,OH-043844-038257,3904384,OH-043844,01,10,Edwin Joel Brown Middle School,Dayton City,31 Willowwood Drive,Dayton,OH,45405,3476,(937)542-5740,No,–,Yes,Yes,457.00000,25.00000,18.3000000,–,–
390510204063,OH-051029-051037,3905102,OH-051029,10,12,Ehove Career Center,EHOVE Career Center,316 Mason Rd W,Milan,OH,44846,9500,(419)499-4663,No,–,No,†,0.00000,10.00000,†,–,–
390446005802,OH-044602-014259,3904460,OH-044602,05,08,Eisenhower Intermediate School,Oregon City,331 North Curtice Road,Oregon,OH,43616,,(419)836-8498,No,–,Yes,Yes,530.00000,33.00000,16.1000000,–,–
